Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
20,1,2021,19,42,13,BEG,3.56,23,6.46,Flag,15,23,13,3,0,0,0,0,0,10,3,4,10,3,4,2,2,957,15,17
20,1,2021,19,43,0,BEG,3.88,22,5.67,Flag,17,24,9,4,0,0,0,0,0,19,1,2,18,1,2,2,1,1127,13,14
20,1,2021,19,43,29,BEG,1.13,4,3.53,NF,30,10,10,3,1,0,0,0,0,6,0,0,5,0,0,2,1,741,4,4
20,1,2021,19,44,6,BEG,3.11,15,4.82,NF,21,18,12,3,0,0,0,0,0,16,0,0,15,0,0,2,2,816,12,12
20,1,2021,19,44,13,BEG,2.19,9,4.10,NF,24,14,10,5,1,0,0,0,0,14,0,0,11,0,0,2,1,566,9,8
20,1,2021,19,44,43,BEG,2.46,11,4.47,Flag,19,24,6,4,1,0,0,0,0,10,1,1,9,1,1,2,5,1120,10,10
20,1,2021,19,45,15,BEG,5.41,31,5.73,Flag,9,31,14,0,0,0,0,0,0,13,3,12,12,3,9,2,2,1687,19,21
20,1,2021,19,46,10,BEG,1.59,8,5.03,NF,22,17,10,5,0,0,0,0,0,9,0,0,8,0,0,3,3,644,8,8
20,1,2021,19,46,26,BEG,3.08,13,4.22,NF,22,15,11,4,2,0,0,0,0,19,0,0,18,0,0,3,3,1212,11,11
20,1,2021,19,47,29,BEG,4.23,20,4.72,Flag,17,18,13,6,0,0,0,0,0,21,2,3,19,2,2,2,2,1137,15,15
20,1,2021,19,47,42,BEG,4.33,21,4.84,Flag,18,19,12,4,1,0,0,0,0,13,4,7,10,4,4,2,2,1128,15,16
20,1,2021,19,47,53,BEG,3.49,15,4.29,Flag,15,26,11,2,0,0,0,0,0,13,2,3,11,2,3,4,5,963,13,13
20,1,2021,19,48,10,BEG,5.62,28,4.98,Flag,16,20,13,2,3,0,0,0,0,25,1,1,25,1,1,1,1,1452,19,22
20,1,2021,19,49,47,BEG,3.46,13,3.75,Flag,22,18,6,7,1,0,0,0,0,14,1,1,13,1,1,3,2,629,9,10
20,1,2021,19,49,56,BEG,6.23,31,4.97,Flag,14,25,13,2,0,0,0,0,0,16,3,12,14,3,6,1,1,1532,17,17
20,1,2021,19,50,16,BEG,2.62,11,4.19,NF,23,14,13,1,3,0,0,0,0,13,0,0,12,0,0,3,3,989,11,11
20,1,2021,19,51,17,BEG,2.62,14,5.34,Flag,21,17,11,5,0,0,0,0,0,9,1,3,8,1,2,1,3,730,9,10
20,1,2021,19,52,13,BEG,4.36,15,3.44,Flag,17,21,10,5,1,0,0,0,0,12,3,6,11,3,4,3,5,1173,13,13
20,1,2021,19,52,19,BEG,3.11,18,5.78,Flag,16,25,13,0,0,0,0,0,0,15,1,2,15,1,1,2,2,957,12,14
20,1,2021,19,53,29,BEG,6.50,30,4.61,Flag,9,31,11,3,0,0,0,0,0,24,3,5,22,3,4,2,3,1930,19,20
20,1,2021,19,53,39,BEG,4.27,17,3.98,Flag,14,22,17,1,0,0,0,0,0,14,2,4,13,2,3,4,3,1090,14,15
20,1,2021,19,53,58,BEG,2.29,9,3.93,NF,24,12,12,5,1,0,0,0,0,13,0,0,11,0,0,3,5,816,9,9
20,1,2021,19,54,57,BEG,4.82,30,6.22,Flag,12,25,15,2,0,0,0,0,0,19,1,6,19,1,5,2,1,1385,18,19
20,1,2021,19,56,49,BEG,2.24,11,4.91,NF,21,18,11,3,1,0,0,0,0,12,0,0,11,0,0,2,4,804,11,11
20,1,2021,19,57,17,BEG,3.79,15,3.95,Flag,19,14,19,1,1,0,0,0,0,18,1,2,17,1,1,2,3,1067,14,15
20,1,2021,19,59,8,BEG,2.80,12,4.28,NF,19,20,10,5,0,0,0,0,0,13,0,0,12,0,0,2,4,1000,11,12
20,1,2021,19,59,58,BEG,4.16,21,5.04,NF,17,15,18,4,0,0,0,0,0,25,0,0,22,0,0,3,3,1342,16,17
20,1,2021,20,0,29,BEG,4.05,19,4.69,Flag,18,18,13,3,2,0,0,0,0,19,1,2,18,1,2,2,1,989,15,16
20,1,2021,20,0,38,BEG,2.83,16,5.65,NF,25,11,15,2,1,0,0,0,0,16,0,0,16,0,0,1,1,765,12,12
20,1,2021,20,1,17,BEG,3.57,19,5.32,NF,13,25,11,5,0,0,0,0,0,19,0,0,19,0,0,2,4,1011,17,18
20,1,2021,20,2,40,BEG,4.42,23,5.20,Flag,19,23,7,5,0,0,0,0,0,17,2,6,15,2,4,2,2,997,15,17
20,1,2021,20,7,24,BEG,4.78,19,3.97,Flag,13,25,14,1,1,0,0,0,0,20,1,4,19,1,1,3,3,1429,16,18
20,1,2021,20,7,36,BEG,1.71,6,3.50,NF,23,21,8,2,0,0,0,0,0,8,0,0,6,0,0,2,1,775,4,4
20,1,2021,20,8,28,BEG,5.07,17,3.35,Flag,14,25,11,4,0,0,0,0,0,13,4,7,11,4,5,3,3,1071,12,12
20,1,2021,20,8,41,BEG,3.30,18,5.45,NF,20,17,10,6,1,0,0,0,0,19,0,0,18,0,0,2,1,812,13,14
20,1,2021,20,9,31,BEG,2.90,15,5.17,NF,19,17,14,4,0,0,0,0,0,16,0,0,15,0,0,1,3,976,10,13
20,1,2021,20,9,38,BEG,3.50,15,4.28,NF,16,22,11,5,0,0,0,0,0,21,0,0,20,0,0,3,5,1185,14,14
20,1,2021,20,9,55,BEG,3.81,15,3.93,Flag,22,14,9,8,1,0,0,0,0,15,1,2,14,1,1,2,2,769,11,12
20,1,2021,20,10,0,BEG,2.35,12,5.10,NF,24,13,12,4,1,0,0,0,0,12,0,0,12,0,0,2,1,790,9,10
20,1,2021,20,10,10,BEG,2.40,8,3.33,Flag,24,17,11,2,0,0,0,0,0,10,2,2,7,2,2,2,2,824,8,8
20,1,2021,20,10,18,BEG,1.66,7,4.21,NF,25,13,9,7,0,0,0,0,0,8,0,0,7,0,0,2,4,842,7,7
20,1,2021,20,10,26,BEG,2.84,13,4.57,NF,16,22,15,1,0,0,0,0,0,17,0,0,15,0,0,3,4,855,10,10
20,1,2021,20,11,11,BEG,2.24,12,5.35,Flag,18,27,7,2,0,0,0,0,0,9,1,2,9,1,2,2,3,817,8,9
20,1,2021,20,11,40,BEG,3.70,19,5.13,Flag,18,26,6,2,2,0,0,0,0,18,1,3,15,1,3,3,1,1070,12,14
20,1,2021,20,12,15,BEG,2.15,9,4.18,Flag,23,16,11,4,0,0,0,0,0,9,1,1,8,1,1,2,2,625,7,7
20,1,2021,20,12,25,BEG,3.47,18,5.18,Flag,17,19,14,4,0,0,0,0,0,16,1,2,14,1,1,3,3,938,13,13
20,1,2021,20,12,33,BEG,2.75,14,5.09,NF,25,14,6,9,0,0,0,0,0,15,0,0,14,0,0,1,1,1152,10,12
20,1,2021,20,13,18,BEG,4.36,20,4.58,NF,17,21,10,6,0,0,0,0,0,24,0,0,22,0,0,3,1,979,15,16
20,1,2021,20,13,33,BEG,5.04,23,4.56,Flag,15,21,17,1,0,0,0,0,0,21,2,7,20,2,4,3,3,1565,14,16
20,1,2021,20,13,49,BEG,4.82,28,5.80,Flag,15,30,6,3,0,0,0,0,0,22,1,3,20,1,3,2,1,1314,16,18
20,1,2021,20,14,50,BEG,4.08,13,3.18,Flag,15,22,16,1,0,0,0,0,0,19,2,3,17,2,2,6,2,1409,13,13
20,1,2021,20,15,43,BEG,4.55,23,5.05,Flag,15,25,9,3,2,0,0,0,0,18,2,6,17,2,3,2,2,1240,16,16
20,1,2021,20,17,16,BEG,3.95,15,3.79,NF,25,12,12,4,0,1,0,0,0,20,0,0,19,0,0,2,1,1109,11,13
20,1,2021,20,17,23,BEG,3.04,14,4.60,Flag,24,16,10,4,0,0,0,0,0,13,1,2,12,1,1,1,1,991,11,12
20,1,2021,20,18,0,BEG,5.98,21,3.51,Flag,14,21,18,1,0,0,0,0,0,16,5,8,16,5,6,4,1,1446,17,16
20,1,2021,20,18,37,BEG,3.80,17,4.47,Flag,17,25,12,0,0,0,0,0,0,13,2,3,13,2,2,1,6,1089,14,15
20,1,2021,20,18,51,BEG,5.74,27,4.70,Flag,13,26,12,3,0,0,0,0,0,18,3,9,16,3,6,3,3,1275,19,20
20,1,2021,20,18,55,BEG,2.84,10,3.52,Flag,22,17,12,2,1,0,0,0,0,10,1,3,10,1,2,2,4,862,9,10
20,1,2021,20,19,17,BEG,3.10,12,3.87,Flag,18,22,11,3,0,0,0,0,0,8,2,3,8,2,3,2,3,622,9,10
20,1,2021,20,19,33,BEG,3.64,16,4.39,Flag,17,22,10,5,0,0,0,0,0,14,2,4,14,2,3,3,1,901,11,12
20,1,2021,20,19,45,BEG,5.05,29,5.74,Flag,15,22,17,0,0,0,0,0,0,13,4,11,12,4,5,1,1,1224,15,15
20,1,2021,20,20,28,BEG,4.82,21,4.35,Flag,17,24,11,2,0,0,0,0,0,13,3,8,11,3,4,2,3,1565,13,15
20,1,2021,20,21,26,BEG,3.61,15,4.15,Flag,21,19,10,4,0,0,0,0,0,14,1,3,14,1,3,3,3,1031,14,15
20,1,2021,21,24,25,BEG,4.26,19,4.46,Flag,14,27,11,1,1,0,0,0,0,12,3,7,10,3,3,3,2,1185,12,14
20,1,2021,21,25,34,BEG,3.98,15,3.76,Flag,15,24,13,2,0,0,0,0,0,19,1,3,18,1,1,3,2,1534,12,12
20,1,2021,21,31,26,BEG,3.85,20,5.19,Flag,14,31,5,4,0,0,0,0,0,15,2,2,14,2,2,2,5,1460,13,13
20,1,2021,21,31,51,BEG,4.48,19,4.24,Flag,15,23,11,5,0,0,0,0,0,18,1,3,18,1,2,2,4,1452,14,15
20,1,2021,21,31,56,BEG,4.37,20,4.57,Flag,18,20,11,4,1,0,0,0,0,22,2,1,21,2,1,2,1,1164,13,13
20,1,2021,21,32,14,BEG,2.35,10,4.25,Flag,22,22,5,5,0,0,0,0,0,8,1,1,7,1,1,1,4,729,9,9
20,1,2021,21,33,13,BEG,3.24,10,3.08,NF,19,24,9,1,1,0,0,0,0,18,0,0,15,0,0,3,2,938,8,10
20,1,2021,21,33,23,BEG,2.59,12,4.63,NF,17,25,9,3,0,0,0,0,0,14,0,0,14,0,0,2,5,1086,11,12
20,1,2021,21,34,4,BEG,4.65,23,4.94,Flag,14,22,12,6,0,0,0,0,0,19,1,3,18,1,3,4,5,1283,17,17
20,1,2021,21,34,19,BEG,5.08,14,2.75,Flag,17,22,12,3,0,0,0,0,0,11,5,9,10,5,6,4,4,1244,12,12
20,1,2021,21,34,51,BEG,1.92,6,3.12,NF,29,13,7,4,1,0,0,0,0,9,0,0,6,0,0,1,4,883,6,6
20,1,2021,21,35,38,BEG,3.93,20,5.08,NF,13,26,14,1,0,0,0,0,0,23,0,0,22,0,0,2,2,1641,12,13
20,1,2021,21,35,43,BEG,2.27,9,3.96,NF,28,7,10,6,3,0,0,0,0,15,0,0,12,0,0,3,1,941,9,9
20,1,2021,21,35,53,BEG,3.84,16,4.16,Flag,21,17,12,3,1,0,0,0,0,20,1,3,17,1,1,3,1,965,13,13
20,1,2021,21,36,8,BEG,2.64,10,3.78,Flag,20,18,15,1,0,0,0,0,0,13,1,2,12,1,1,2,3,935,10,10
20,1,2021,21,36,47,BEG,5.20,29,5.57,Flag,10,30,10,4,0,0,0,0,0,18,4,6,16,4,4,2,3,1378,17,19
20,1,2021,21,37,54,BEG,3.61,16,4.43,Flag,16,25,9,3,1,0,0,0,0,16,1,4,15,1,3,2,2,1249,12,14
20,1,2021,21,38,22,BEG,1.72,7,4.06,NF,22,22,7,1,2,0,0,0,0,8,0,0,7,0,0,2,3,748,7,7
20,1,2021,21,39,3,BEG,2.05,7,3.41,NF,24,14,11,5,0,0,0,0,0,12,0,0,9,0,0,2,4,584,7,7
20,1,2021,21,40,17,BEG,3.21,15,4.67,Flag,21,12,14,7,0,0,0,0,0,9,3,4,7,3,3,2,1,947,11,11
20,1,2021,21,40,24,BEG,3.62,13,3.59,NF,18,22,8,5,1,0,0,0,0,18,0,0,17,0,0,3,3,1315,13,13
20,1,2021,21,40,33,BEG,3.96,17,4.29,Flag,18,18,11,7,0,0,0,0,0,17,2,4,17,2,3,3,2,1217,12,12
20,1,2021,21,40,48,BEG,3.58,20,5.58,Flag,17,21,12,3,1,0,0,0,0,13,2,6,12,2,5,2,2,861,15,15
20,1,2021,21,41,11,BEG,3.99,25,6.26,Flag,15,19,18,2,0,0,0,0,0,21,1,1,21,1,1,2,2,1282,16,19
20,1,2021,21,42,57,BEG,5.59,26,4.65,Flag,11,25,18,0,0,0,0,0,0,20,3,6,17,3,4,3,2,1914,17,19
20,1,2021,21,43,29,BEG,2.15,9,4.18,NF,25,17,8,3,0,1,0,0,0,11,0,0,9,0,0,2,4,751,9,9
20,1,2021,21,43,51,BEG,4.65,17,3.65,Flag,13,26,13,2,0,0,0,0,0,8,5,11,7,5,5,3,4,1415,13,13
20,1,2021,21,43,57,BEG,3.23,14,4.33,Flag,20,18,12,3,1,0,0,0,0,15,1,2,13,1,1,2,1,777,9,10
20,1,2021,21,44,39,BEG,4.91,22,4.48,Flag,15,23,14,2,0,0,0,0,0,20,3,4,17,3,3,2,3,1292,16,17
20,1,2021,21,45,15,BEG,4.28,18,4.20,Flag,18,17,16,3,0,0,0,0,0,15,2,5,14,2,4,3,3,1337,14,14
20,1,2021,21,46,11,BEG,2.95,10,3.38,Flag,21,19,10,1,3,0,0,0,0,12,1,1,12,1,1,3,3,627,10,10
20,1,2021,21,46,40,BEG,4.56,16,3.50,Flag,15,23,13,2,1,0,0,0,0,13,4,6,13,4,5,4,4,1271,12,12
20,1,2021,21,46,47,BEG,1.66,7,4.21,NF,24,17,7,6,0,0,0,0,0,8,0,0,7,0,0,1,2,789,7,7
20,1,2021,21,46,51,BEG,2.32,11,4.74,NF,22,20,7,4,1,0,0,0,0,13,0,0,11,0,0,1,2,806,11,11
20,1,2021,21,47,14,BEG,2.10,11,5.23,NF,25,17,4,7,1,0,0,0,0,12,0,0,11,0,0,2,1,793,9,10
20,1,2021,21,47,56,BEG,3.29,10,3.03,Flag,21,19,9,5,0,0,0,0,0,16,1,2,14,1,1,4,5,1257,9,10
20,1,2021,21,48,12,BEG,5.31,26,4.89,Flag,16,26,8,4,0,0,0,0,0,19,2,5,17,2,4,1,1,1569,16,17
20,1,2021,21,48,39,BEG,1.53,5,3.26,NF,29,10,10,2,2,1,0,0,0,9,0,0,7,0,0,1,2,800,5,5
20,1,2021,21,48,59,BEG,4.27,20,4.68,Flag,15,24,7,6,2,0,0,0,0,16,2,5,14,2,2,2,3,1080,15,17
20,1,2021,21,49,25,BEG,1.40,6,4.28,NF,25,18,8,3,0,0,0,0,0,8,0,0,6,0,0,1,4,647,6,6
20,1,2021,21,49,43,BEG,3.55,13,3.66,Flag,22,20,8,4,0,0,0,0,0,11,2,5,11,2,4,3,2,1234,12,13
20,1,2021,21,50,12,BEG,3.76,19,5.05,Flag,17,25,10,2,0,0,0,0,0,10,2,6,10,2,4,2,3,1008,13,14
20,1,2021,21,50,25,BEG,5.63,26,4.61,Flag,11,28,11,3,1,0,0,0,0,17,3,9,16,3,8,4,2,1285,16,18
20,1,2021,21,50,41,BEG,4.38,22,5.02,Flag,14,24,14,2,0,0,0,0,0,11,3,5,11,3,5,3,4,898,15,14
20,1,2021,21,50,47,BEG,4.05,25,6.17,Flag,16,23,14,1,0,0,0,0,0,13,2,5,12,2,5,2,2,989,16,16
20,1,2021,21,51,36,BEG,2.09,5,2.39,Flag,24,22,5,2,0,1,0,0,0,6,1,2,5,1,1,2,2,704,5,5
20,1,2021,21,51,45,BEG,2.16,8,3.70,NF,21,20,9,3,1,0,0,0,0,10,0,0,8,0,0,3,2,748,6,6
20,1,2021,21,52,27,BEG,2.49,11,4.41,Flag,21,20,10,3,0,0,0,0,0,11,1,2,11,1,2,2,4,667,9,9
20,1,2021,21,52,35,BEG,3.99,19,4.76,NF,16,20,16,2,0,0,0,0,0,20,0,0,20,0,0,2,2,1304,14,16
20,1,2021,21,53,7,BEG,3.14,13,4.14,Flag,22,17,9,4,2,0,0,0,0,13,1,2,12,1,1,2,1,792,10,12
20,1,2021,21,54,4,BEG,3.10,10,3.22,Flag,19,21,10,3,1,0,0,0,0,15,2,2,15,2,1,3,5,1196,9,9
20,1,2021,21,55,23,BEG,4.68,27,5.76,Flag,13,30,10,1,0,0,0,0,0,16,2,6,14,2,5,1,2,1122,16,17
20,1,2021,21,57,26,BEG,4.27,20,4.68,NF,19,17,16,2,0,0,0,0,0,23,0,0,20,0,0,2,3,1291,14,16
20,1,2021,21,57,32,BEG,2.96,12,4.05,Flag,23,15,8,5,3,0,0,0,0,10,1,2,10,1,2,3,2,697,10,10
20,1,2021,21,57,36,BEG,3.76,13,3.45,Flag,17,21,11,3,2,0,0,0,0,16,2,3,13,1,3,3,5,1242,12,12
20,1,2021,21,57,46,BEG,2.67,10,3.74,Flag,25,15,9,1,3,1,0,0,0,10,1,2,10,1,1,3,4,710,9,9
20,1,2021,21,57,53,BEG,2.15,7,3.25,Flag,26,15,10,3,0,0,0,0,0,6,1,1,6,1,1,2,1,609,6,7
20,1,2021,21,58,9,BEG,2.57,6,2.33,Flag,23,24,5,1,1,0,0,0,0,7,1,1,6,1,1,3,2,901,6,6
20,1,2021,21,58,16,BEG,2.87,10,3.48,NF,21,17,15,1,0,0,0,0,0,15,0,0,13,0,0,3,3,1080,10,10
20,1,2021,21,58,23,BEG,3.57,19,5.32,Flag,18,24,8,1,3,0,0,0,0,15,2,3,14,2,2,1,2,1092,14,16
20,1,2021,21,58,41,BEG,4.30,22,5.11,Flag,20,14,14,5,1,0,0,0,0,17,2,7,16,2,2,2,1,1021,15,15
20,1,2021,21,58,51,BEG,3.03,15,4.95,Flag,19,23,8,4,0,0,0,0,0,7,2,5,6,2,4,3,3,974,11,12
20,1,2021,21,58,58,BEG,4.44,23,5.18,Flag,11,31,10,2,0,0,0,0,0,11,3,9,10,3,8,3,2,1095,14,14
20,1,2021,21,59,37,BEG,2.73,8,2.93,NF,22,20,10,2,0,0,0,0,0,16,0,0,15,0,0,2,3,1285,8,8
20,1,2021,21,59,48,BEG,5.24,28,5.34,Flag,10,30,12,2,0,0,0,0,0,19,2,6,17,2,6,3,1,1274,17,17
20,1,2021,22,0,27,BEG,2.71,6,2.21,Flag,23,20,4,4,2,1,0,0,0,9,1,1,8,1,1,3,2,1091,6,6
21,1,2021,21,44,2,BEG,3.21,16,4.98,NF,17,21,11,3,2,0,0,0,0,17,0,0,17,0,0,2,1,1159,12,15
21,1,2021,21,56,33,BEG,3.45,20,5.79,Flag,23,17,10,3,1,0,0,0,0,18,1,2,17,1,1,1,1,1048,12,14
21,1,2021,21,56,56,BEG,3.89,18,4.62,Flag,16,27,8,3,0,0,0,0,0,15,2,4,15,2,3,3,2,1039,12,14
21,1,2021,21,57,43,BEG,2.79,12,4.30,Flag,23,18,12,1,0,0,0,0,0,9,1,4,7,1,2,1,3,844,10,10
21,1,2021,21,58,8,BEG,4.27,21,4.91,Flag,14,26,13,1,0,0,0,0,0,10,4,11,8,4,8,3,3,1425,14,13
21,1,2021,21,58,12,BEG,2.50,15,6.00,Flag,19,22,11,0,1,1,0,0,0,10,1,2,9,1,2,1,2,798,10,12
21,1,2021,21,59,41,BEG,1.78,5,2.80,NF,29,14,8,2,0,1,0,0,0,6,0,0,6,0,0,1,2,605,5,5
21,1,2021,22,0,17,BEG,3.72,15,4.03,Flag,18,19,14,3,0,0,0,0,0,15,1,3,14,1,2,3,3,892,13,14
21,1,2021,22,0,46,BEG,3.59,11,3.06,Flag,17,23,13,1,0,0,0,0,0,15,1,2,12,1,2,2,4,1401,10,11
21,1,2021,22,0,56,BEG,2.93,13,4.43,Flag,18,23,9,4,0,0,0,0,0,11,2,3,9,2,2,3,5,827,11,11
21,1,2021,22,1,31,BEG,3.68,15,4.07,Flag,15,28,6,5,0,0,0,0,0,17,1,2,16,1,1,3,5,1328,13,14
21,1,2021,22,1,35,BEG,2.31,10,4.32,Flag,27,14,7,2,3,1,0,0,0,10,1,1,9,1,1,2,1,722,8,10
21,1,2021,22,1,45,BEG,4.32,15,3.47,Flag,20,13,16,5,0,0,0,0,0,23,1,1,21,1,1,3,3,1424,13,13
21,1,2021,22,2,4,BEG,2.41,10,4.14,NF,21,18,10,3,1,1,0,0,0,14,0,0,12,0,0,3,3,842,10,10
21,1,2021,22,2,25,BEG,4.72,21,4.44,Flag,18,17,13,4,2,0,0,0,0,21,3,5,17,3,5,3,2,1432,16,19
21,1,2021,22,3,4,BEG,4.87,23,4.72,NF,15,23,14,2,0,0,0,0,0,27,0,0,25,0,0,2,2,1228,17,18
21,1,2021,22,9,39,BEG,3.99,17,4.26,NF,20,18,12,3,1,0,0,0,0,18,0,0,17,0,0,2,4,992,15,16
21,1,2021,22,9,52,BEG,3.08,14,4.54,Flag,19,21,11,3,0,0,0,0,0,12,1,1,12,1,1,3,4,968,12,12
21,1,2021,22,10,1,BEG,3.46,16,4.62,NF,16,26,10,1,1,0,0,0,0,17,0,0,16,0,0,1,4,1070,14,15
21,1,2021,22,11,16,BEG,2.24,7,3.12,NF,30,12,7,2,1,2,0,0,0,9,0,0,9,0,0,2,3,574,7,7
21,1,2021,22,11,29,BEG,2.46,12,4.87,NF,20,21,11,2,0,0,0,0,0,13,0,0,12,0,0,2,2,919,11,11
21,1,2021,22,11,41,BEG,4.82,26,5.39,Flag,14,26,13,1,0,0,0,0,0,8,4,11,7,4,9,2,1,1146,14,16
21,1,2021,22,12,12,BEG,2.15,7,3.25,NF,29,15,5,3,1,0,1,0,0,9,0,0,9,0,0,2,3,642,7,7
21,1,2021,22,12,32,BEG,7.12,31,4.35,Flag,12,28,9,5,0,0,0,0,0,13,8,18,11,7,9,2,1,1794,18,21
21,1,2021,22,12,40,BEG,4.33,21,4.84,Flag,22,14,10,8,0,0,0,0,0,19,2,2,17,2,2,1,1,1406,17,18
21,1,2021,22,14,35,BEG,4.12,15,3.64,Flag,16,24,14,0,0,0,0,0,0,9,3,9,8,3,5,3,5,1065,12,13
21,1,2021,22,14,58,BEG,3.03,17,5.61,NF,22,12,12,7,1,0,0,0,0,18,0,0,17,0,0,1,1,888,11,11
21,1,2021,22,16,4,BEG,2.50,7,2.79,Flag,29,11,10,3,1,0,0,0,0,6,1,3,4,1,2,2,3,680,7,7
21,1,2021,22,16,28,BEG,3.76,18,4.78,Flag,18,18,14,4,0,0,0,0,0,16,2,2,14,2,2,2,3,776,11,13
21,1,2021,22,16,49,BEG,3.48,17,4.88,Flag,20,17,14,3,0,0,0,0,0,15,1,2,14,1,1,1,2,867,15,15
21,1,2021,22,16,59,BEG,3.97,15,3.77,Flag,17,24,8,3,2,0,0,0,0,13,2,6,12,2,4,4,3,1171,14,14
21,1,2021,22,17,20,BEG,3.19,13,4.07,Flag,20,25,3,3,3,0,0,0,0,14,1,2,12,1,2,2,3,950,11,12
21,1,2021,22,17,49,BEG,2.67,9,3.37,NF,31,12,6,2,3,0,0,0,0,12,0,0,9,0,0,1,4,679,9,9
21,1,2021,22,17,55,BEG,4.17,18,4.31,NF,20,16,12,5,1,0,0,0,0,20,0,0,20,0,0,2,1,740,12,14
21,1,2021,22,18,55,BEG,2.53,10,3.95,Flag,20,21,9,4,0,0,0,0,0,11,1,2,9,1,2,3,4,956,10,10
21,1,2021,22,19,49,BEG,3.39,18,5.30,Flag,15,25,11,3,0,0,0,0,0,18,1,1,17,1,1,2,3,974,15,16
21,1,2021,22,20,7,BEG,2.54,13,5.11,NF,19,22,11,2,0,0,0,0,0,14,0,0,14,0,0,2,3,1176,10,10
21,1,2021,22,20,20,BEG,5.17,28,5.41,Flag,11,31,5,6,1,0,0,0,0,17,2,7,15,2,5,2,2,1138,17,18
21,1,2021,22,20,28,BEG,5.18,21,4.05,Flag,14,23,16,1,0,0,0,0,0,11,4,9,10,4,7,3,4,1327,14,16
21,1,2021,22,21,11,BEG,3.10,15,4.83,NF,24,13,10,5,2,0,0,0,0,16,0,0,15,0,0,2,2,1013,14,15
21,1,2021,22,22,6,BEG,3.96,18,4.54,Flag,20,18,13,2,1,0,0,0,0,18,1,1,14,1,1,1,2,1113,13,15
21,1,2021,22,22,23,BEG,2.90,13,4.48,Flag,26,14,12,2,0,0,0,0,0,14,2,2,12,1,2,1,1,787,8,10
21,1,2021,22,22,45,BEG,3.17,17,5.36,NF,19,16,15,3,1,0,0,0,0,18,0,0,17,0,0,2,2,929,13,13
21,1,2021,22,23,41,BEG,4.31,26,6.03,Flag,15,25,12,2,0,0,0,0,0,12,3,9,12,3,5,1,2,1090,14,18
21,1,2021,22,24,3,BEG,2.44,9,3.68,NF,20,17,13,3,1,0,0,0,0,14,0,0,12,0,0,3,3,770,8,9
21,1,2021,22,25,33,BEG,5.83,26,4.45,Flag,12,25,14,3,0,0,0,0,0,24,2,3,21,2,3,2,2,1413,18,20
21,1,2021,22,26,29,BEG,2.20,9,4.09,NF,24,18,8,3,1,0,0,0,0,9,0,0,9,0,0,2,2,822,9,9
21,1,2021,22,26,34,BEG,2.56,9,3.51,NF,26,11,11,2,3,1,0,0,0,14,0,0,11,0,0,2,2,663,8,9
21,1,2021,22,26,44,BEG,3.62,18,4.97,Flag,15,24,14,1,0,0,0,0,0,18,1,2,17,1,1,3,2,1052,13,13
21,1,2021,22,26,54,BEG,5.20,25,4.80,Flag,13,28,11,2,0,0,0,0,0,13,4,9,12,4,5,3,2,1366,16,16
21,1,2021,22,27,32,BEG,3.25,14,4.30,Flag,21,18,11,3,1,0,0,0,0,14,1,2,14,1,1,2,2,1261,12,14
21,1,2021,22,27,43,BEG,4.19,15,3.57,Flag,21,18,8,5,2,0,0,0,0,16,1,4,15,1,3,3,2,836,14,14
21,1,2021,22,27,51,BEG,3.51,15,4.27,Flag,18,18,14,4,0,0,0,0,0,18,1,1,16,1,1,3,2,1114,12,12
21,1,2021,22,27,55,BEG,2.63,8,3.04,Flag,25,13,10,3,3,0,0,0,0,8,1,3,7,1,2,3,4,938,8,8
21,1,2021,22,28,13,BEG,3.98,22,5.52,NF,13,25,11,5,0,0,0,0,0,24,0,0,23,0,0,2,2,1742,14,16
21,1,2021,22,28,34,BEG,2.86,11,3.84,NF,24,14,11,4,1,0,0,0,0,14,0,0,13,0,0,3,2,818,11,11
21,1,2021,22,29,26,BEG,2.42,9,3.71,NF,25,14,12,2,1,0,0,0,0,13,0,0,10,0,0,1,3,1039,7,8
21,1,2021,22,29,43,BEG,4.32,11,2.54,NF,20,20,11,3,0,0,0,0,0,24,0,0,20,0,0,2,4,2081,9,10
21,1,2021,22,29,52,BEG,3.93,18,4.58,NF,17,21,11,3,2,0,0,0,0,20,0,0,18,0,0,3,2,1008,15,16
21,1,2021,22,30,3,BEG,2.75,15,5.45,NF,22,20,8,3,0,1,0,0,0,15,0,0,15,0,0,2,1,709,12,13
21,1,2021,22,31,13,BEG,5.61,26,4.63,Flag,12,29,11,1,1,0,0,0,0,10,5,9,10,5,8,3,2,1290,17,17
21,1,2021,22,31,44,BEG,2.55,7,2.74,NF,23,20,8,3,0,0,0,0,0,13,0,0,11,0,0,3,1,667,7,7
21,1,2021,22,32,34,BEG,2.33,6,2.57,NF,25,16,6,6,1,0,0,0,0,9,0,0,6,0,0,1,2,588,6,6
27,1,2021,22,14,24,BEG,4.07,14,3.43,Flag,17,17,16,4,0,0,0,0,0,18,2,5,14,2,4,4,4,1194,14,14
27,1,2021,22,15,4,BEG,2.79,11,3.94,Flag,20,21,11,2,0,0,0,0,0,10,1,3,9,1,2,2,5,725,10,11
